# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  582       3.720379353080e-10       1.034938130255e-12      -1.670103886131e-12       0.000000000000e+00       2.282410157008e-14       3.605868387838e-15       1.035553258717e-16 
  583       3.717354922680e-10       1.044210905652e-12      -1.475537881731e-12       0.000000000000e+00       2.267911483041e-14       3.597311360675e-15       9.522469877415e-17 
  584       3.714041787661e-10       1.054181971431e-12      -1.281880806247e-12       0.000000000000e+00       2.253528644889e-14       3.589475704454e-15       8.694296116847e-17 
  585       3.710442043947e-10       1.064849985801e-12      -1.089219555567e-12       0.000000000000e+00       2.239260725628e-14       3.582344894262e-15       7.871069066881e-17 
  586       3.706557841235e-10       1.076213518440e-12      -8.976420226180e-13       0.000000000000e+00       2.225106774240e-14       3.575902095334e-15       7.052846351421e-17 
  587       3.702391383260e-10       1.088271050016e-12      -7.072371012725e-13       0.000000000000e+00       2.211065805424e-14       3.570130161605e-15       6.239685454655e-17 
  588       3.697944928050e-10       1.101020971712e-12      -5.180946902654e-13       0.000000000000e+00       2.197136799417e-14       3.565011634259e-15       5.431643718852e-17 
  589       3.693220788186e-10       1.114461584753e-12      -3.303056971057e-13       0.000000000000e+00       2.183318701809e-14       3.560528740285e-15       4.628778342160e-17 
  590       3.688221331065e-10       1.128591099927e-12      -1.439620419895e-13       0.000000000000e+00       2.169610423358e-14       3.556663391022e-15       3.831146376399e-17 
  591       3.682948979157e-10       1.143407637113e-12       4.084333828745e-14       0.000000000000e+00       2.156010839807e-14       3.553397180718e-15       3.038804724862e-17 
  592       3.677406210266e-10       1.158909224803e-12       2.240164864163e-13       0.000000000000e+00       2.142518791701e-14       3.550711385078e-15       2.251810140109e-17 
  593       3.671595557787e-10       1.175093799627e-12       4.054624206627e-13       0.000000000000e+00       2.129133084202e-14       3.548586959813e-15       1.470219221765e-17 
  594       3.665519610971e-10       1.191959205879e-12       5.850851309535e-13       0.000000000000e+00       2.115852486905e-14       3.547004539199e-15       6.940884143168e-18 
  595       3.659181015180e-10       1.209503195037e-12       7.627875749641e-13       0.000000000000e+00       2.102675733656e-14       3.545944434620e-15      -7.652599509198e-19 
  596       3.652582472146e-10       1.227723425294e-12       9.384716742054e-13       0.000000000000e+00       2.089601522367e-14       3.545386633127e-15      -8.415678788609e-18 
  597       3.645726740237e-10       1.246617461076e-12       1.112038310111e-12       0.000000000000e+00       2.076628514832e-14       3.545310795984e-15      -1.600981271138e-17 
  598       3.638616634711e-10       1.266182772573e-12       1.283387320124e-12       0.000000000000e+00       2.063755336545e-14       3.545696257226e-15      -2.354710370023e-17 
  599       3.631255027975e-10       1.286416735255e-12       1.452417493786e-12       0.000000000000e+00       2.050980576511e-14       3.546522022203e-15      -3.102699539771e-17 
  600       3.623644849852e-10       1.307316629407e-12       1.619026568820e-12       0.000000000000e+00       2.038302787071e-14       3.547766766136e-15      -3.844893312991e-17 
  601       3.615789087831e-10       1.328879639643e-12       1.783111227222e-12       0.000000000000e+00       2.025720483711e-14       3.549408832671e-15      -4.581236392858e-17 
  602       3.607690787335e-10       1.351102854437e-12       1.944567091345e-12       0.000000000000e+00       2.013232144879e-14       3.551426232426e-15      -5.311673655308e-17 
  603       3.599353051974e-10       1.373983265647e-12       2.103288719988e-12       0.000000000000e+00       2.000836211806e-14       3.553796641543e-15      -6.036150151244e-17 
  604       3.590779043812e-10       1.397517768036e-12       2.259169604482e-12       0.000000000000e+00       1.988531088316e-14       3.556497400243e-15      -6.754611108740e-17 
  605       3.581972097801e-10       1.421702357976e-12       2.412113829935e-12       0.000000000000e+00       1.976315375782e-14       3.559508689917e-15      -7.467010603996e-17 
  606       3.572936067614e-10       1.446529709320e-12       2.562071375282e-12       0.000000000000e+00       1.964188584564e-14       3.562823151355e-15      -8.173337799040e-17 
  607       3.563674988655e-10       1.471991538218e-12       2.709003655502e-12       0.000000000000e+00       1.952150439336e-14       3.566436495258e-15      -8.873591340164e-17 
  608       3.554192964929e-10       1.498079397922e-12       2.852871933301e-12       0.000000000000e+00       1.940200645398e-14       3.570344344246e-15      -9.567770751383e-17 
  609       3.544494169338e-10       1.524784678045e-12       2.993637319014e-12       0.000000000000e+00       1.928338888566e-14       3.574542232455e-15      -1.025587643948e-16 
  610       3.534582843979e-10       1.552098603831e-12       3.131260770514e-12       0.000000000000e+00       1.916564835065e-14       3.579025605124e-15      -1.093790969903e-16 
  611       3.524463300440e-10       1.580012235409e-12       3.265703093116e-12       0.000000000000e+00       1.904878131426e-14       3.583789818195e-15      -1.161387271747e-16 
  612       3.514139920096e-10       1.608516467061e-12       3.396924939480e-12       0.000000000000e+00       1.893278404375e-14       3.588830137894e-15      -1.228376858013e-16 
  613       3.503617154411e-10       1.637602026479e-12       3.524886809520e-12       0.000000000000e+00       1.881765260728e-14       3.594141740334e-15      -1.294760127523e-16 
  614       3.492899525228e-10       1.667259474035e-12       3.649549050305e-12       0.000000000000e+00       1.870338287286e-14       3.599719711100e-15      -1.360537569899e-16 
  615       3.481991625072e-10       1.697479202036e-12       3.770871855967e-12       0.000000000000e+00       1.858997050725e-14       3.605559044842e-15      -1.425709766064e-16 
  616       3.470898117444e-10       1.728251433990e-12       3.888815267607e-12       0.000000000000e+00       1.847741097488e-14       3.611654644869e-15      -1.490277388743e-16 
  617       3.459623737120e-10       1.759566223868e-12       4.003339173197e-12       0.000000000000e+00       1.836569953685e-14       3.618001322740e-15      -1.554241202973e-16 
  618       3.448173290446e-10       1.791413455365e-12       4.114403307487e-12       0.000000000000e+00       1.825483124980e-14       3.624593797857e-15      -1.617602066602e-16 
  619       3.436551655636e-10       1.823782841164e-12       4.221967251909e-12       0.000000000000e+00       1.814480096485e-14       3.631426697054e-15      -1.680360930795e-16 
  620       3.424763783071e-10       1.856663922197e-12       4.325990434485e-12       0.000000000000e+00       1.803560332655e-14       3.638494554192e-15      -1.742518840539e-16 
  621       3.412814695591e-10       1.890046066908e-12       4.426432129729e-12       0.000000000000e+00       1.792723277181e-14       3.645791809751e-15      -1.804076935145e-16 
  622       3.400709488798e-10       1.923918470518e-12       4.523251458555e-12       0.000000000000e+00       1.781968352882e-14       3.653312810420e-15      -1.865036448756e-16 
  623       3.388453331350e-10       1.958270154279e-12       4.616407388178e-12       0.000000000000e+00       1.771294961599e-14       3.661051808690e-15      -1.925398710843e-16 
  624       3.376051465258e-10       1.993089964748e-12       4.705858732024e-12       0.000000000000e+00       1.760702484087e-14       3.669002962446e-15      -1.985165146719e-16 
  625       3.363509206184e-10       2.028366573040e-12       4.791564149633e-12       0.000000000000e+00       1.750190279912e-14       3.677160334560e-15      -2.044337278037e-16 
  626       3.350831943737e-10       2.064088474092e-12       4.873482146563e-12       0.000000000000e+00       1.739757687337e-14       3.685517892482e-15      -2.102916723294e-16 
  627       3.338025141771e-10       2.100243985932e-12       4.951571074296e-12       0.000000000000e+00       1.729404023224e-14       3.694069507830e-15      -2.160905198337e-16 
  628       3.325094338683e-10       2.136821248932e-12       5.025789130145e-12       0.000000000000e+00       1.719128582919e-14       3.702808955986e-15      -2.218304516868e-16 
  629       3.312045147708e-10       2.173808225076e-12       5.096094357157e-12       0.000000000000e+00       1.708930640151e-14       3.711729915687e-15      -2.275116590945e-16 
  630       3.298883257216e-10       2.211192697222e-12       5.162444644018e-12       0.000000000000e+00       1.698809446924e-14       3.720825968614e-15      -2.331343431487e-16 
  631       3.285614431013e-10       2.248962268362e-12       5.224797724960e-12       0.000000000000e+00       1.688764233406e-14       3.730090598987e-15      -2.386987148780e-16 
  632       3.272244508631e-10       2.287104360887e-12       5.283111179666e-12       0.000000000000e+00       1.678794207828e-14       3.739517193156e-15      -2.442049952979e-16 
  633       3.258779405634e-10       2.325606215845e-12       5.337342433172e-12       0.000000000000e+00       1.668898556374e-14       3.749099039193e-15      -2.496534154614e-16 
  634       3.245225113907e-10       2.364454892210e-12       5.387448755776e-12       0.000000000000e+00       1.659076443076e-14       3.758829326486e-15      -2.550442165091e-16 
  635       3.231587701957e-10       2.403637266139e-12       5.433387262942e-12       0.000000000000e+00       1.649327009704e-14       3.768701145325e-15      -2.603776497198e-16 
  636       3.217873315211e-10       2.443140030237e-12       5.475114915204e-12       0.000000000000e+00       1.639649375661e-14       3.778707486503e-15      -2.656539765611e-16 
  637       3.204088176309e-10       2.482949692816e-12       5.512588518072e-12       0.000000000000e+00       1.630042637880e-14       3.788841240900e-15      -2.708734687392e-16 
  638       3.190238585407e-10       2.523052577162e-12       5.545764721938e-12       0.000000000000e+00       1.620505870709e-14       3.799095199078e-15      -2.760364082501e-16 
  639       3.176330920467e-10       2.563434820794e-12       5.574600021980e-12       0.000000000000e+00       1.611038125812e-14       3.809462050876e-15      -2.811430874295e-16 
  640       3.162371637562e-10       2.604082374729e-12       5.599050758067e-12       0.000000000000e+00       1.601638432058e-14       3.819934384996e-15      -2.861938090031e-16 
  641       3.148367271166e-10       2.644981002739e-12       5.619073114665e-12       0.000000000000e+00       1.592305795415e-14       3.830504688599e-15      -2.911888861374e-16 
  642       3.134324434455e-10       2.686116280622e-12       5.634623120743e-12       0.000000000000e+00       1.583039198843e-14       3.841165346899e-15      -2.961286424900e-16 
  643       3.120249819602e-10       2.727473595455e-12       5.645656649676e-12       0.000000000000e+00       1.573837602188e-14       3.851908642748e-15      -3.010134122597e-16 
  644       3.106149753652e-10       2.769038633604e-12       5.652139360842e-12       0.000000000000e+00       1.564700088919e-14       3.862727729986e-15      -3.058434085987e-16 
  645       3.092028854507e-10       2.810798858351e-12       5.654076771606e-12       0.000000000000e+00       1.555626310204e-14       3.873619578474e-15      -3.106183254771e-16 
  646       3.077891345108e-10       2.852742064245e-12       5.651484865682e-12       0.000000000000e+00       1.546616050672e-14       3.884582094899e-15      -3.153377269080e-16 
  647       3.063741495280e-10       2.894855890792e-12       5.644380215832e-12       0.000000000000e+00       1.537669082413e-14       3.895613154929e-15      -3.200011777825e-16 
  648       3.049583621900e-10       2.937127821862e-12       5.632779986637e-12       0.000000000000e+00       1.528785164918e-14       3.906710603087e-15      -3.246082438827e-16 
  649       3.035422089062e-10       2.979545185089e-12       5.616701937278e-12       0.000000000000e+00       1.519964045009e-14       3.917872252626e-15      -3.291584918934e-16 
  650       3.021261308248e-10       3.022095151275e-12       5.596164424311e-12       0.000000000000e+00       1.511205456781e-14       3.929095885399e-15      -3.336514894150e-16 
  651       3.007105738499e-10       3.064764733798e-12       5.571186404448e-12       0.000000000000e+00       1.502509121531e-14       3.940379251735e-15      -3.380868049755e-16 
  652       2.992959886580e-10       3.107540788008e-12       5.541787437327e-12       0.000000000000e+00       1.493874747697e-14       3.951720070310e-15      -3.424640080430e-16 
  653       2.978828307148e-10       3.150410010637e-12       5.507987688299e-12       0.000000000000e+00       1.485302030794e-14       3.963116028024e-15      -3.467826690381e-16 
  654       2.964715602927e-10       3.193358939199e-12       5.469807931196e-12       0.000000000000e+00       1.476790653350e-14       3.974564779869e-15      -3.510423593465e-16 
  655       2.950626424870e-10       3.236373951395e-12       5.427269551114e-12       0.000000000000e+00       1.468340284838e-14       3.986063948808e-15      -3.552426513308e-16 
  656       2.936565472328e-10       3.279441264516e-12       5.380394547189e-12       0.000000000000e+00       1.459950581615e-14       3.997611125645e-15      -3.593831183434e-16 
  657       2.922537493226e-10       3.322546934847e-12       5.329205535373e-12       0.000000000000e+00       1.451621186858e-14       4.009203868898e-15      -3.634633347388e-16 
  658       2.908547284223e-10       3.365676857068e-12       5.273725751211e-12       0.000000000000e+00       1.443351730498e-14       4.020839704673e-15      -3.674828758857e-16 
  659       2.894599690884e-10       3.408816763664e-12       5.213979052622e-12       0.000000000000e+00       1.435141829153e-14       4.032516126539e-15      -3.714413181796e-16 
  660       2.880699607851e-10       3.451952224321e-12       5.149989922671e-12       0.000000000000e+00       1.426991086070e-14       4.044230595399e-15      -3.753382390552e-16 
  661       2.866851979008e-10       3.495068645333e-12       5.081783472351e-12       0.000000000000e+00       1.418899091057e-14       4.055980539365e-15      -3.791732169986e-16 
  662       2.853061797652e-10       3.538151269007e-12       5.009385443355e-12       0.000000000000e+00       1.410865420416e-14       4.067763353629e-15      -3.829458315599e-16 
  663       2.839334106661e-10       3.581185173062e-12       4.932822210860e-12       0.000000000000e+00       1.402889636884e-14       4.079576400339e-15      -3.866556633653e-16 
  664       2.825673998662e-10       3.624155270038e-12       4.852120786298e-12       0.000000000000e+00       1.394971289564e-14       4.091417008470e-15      -3.903022941298e-16 
  665       2.812086616201e-10       3.667046306696e-12       4.767308820136e-12       0.000000000000e+00       1.387109913865e-14       4.103282473701e-15      -3.938853066693e-16 
  666       2.798577151911e-10       3.709842863422e-12       4.678414604653e-12       0.000000000000e+00       1.379305031432e-14       4.115170058283e-15      -3.974042849131e-16 
  667       2.785150848681e-10       3.752529353633e-12       4.585467076720e-12       0.000000000000e+00       1.371556150089e-14       4.127076990916e-15      -4.008588139163e-16 
  668       2.771812999824e-10       3.795090023175e-12       4.488495820570e-12       0.000000000000e+00       1.363862763766e-14       4.139000466622e-15      -4.042484798721e-16 
  669       2.758568949247e-10       3.837508949732e-12       4.387531070583e-12       0.000000000000e+00       1.356224352441e-14       4.150937646617e-15      -4.075728701243e-16 
  670       2.745424091617e-10       3.879770042229e-12       4.282603714058e-12       0.000000000000e+00       1.348640382075e-14       4.162885658186e-15      -4.108315731793e-16 
  671       2.732383872533e-10       3.921857040231e-12       4.173745293995e-12       0.000000000000e+00       1.341110304543e-14       4.174841594554e-15      -4.140241787191e-16 
  672       2.719453788694e-10       3.963753513352e-12       4.060988011866e-12       0.000000000000e+00       1.333633557577e-14       4.186802514762e-15      -4.171502776132e-16 
  673       2.706639388065e-10       4.005442860655e-12       3.944364730399e-12       0.000000000000e+00       1.326209564693e-14       4.198765443537e-15      -4.202094619312e-16 
  674       2.693946270048e-10       4.046908310058e-12       3.823908976350e-12       0.000000000000e+00       1.318837735135e-14       4.210727371170e-15      -4.232013249549e-16 
  675       2.681380085652e-10       4.088132917734e-12       3.699654943283e-12       0.000000000000e+00       1.311517463804e-14       4.222685253385e-15      -4.261254611911e-16 
  676       2.668946537658e-10       4.129099567518e-12       3.571637494346e-12       0.000000000000e+00       1.304248131197e-14       4.234636011214e-15      -4.289814663835e-16 
  677       2.656651380791e-10       4.169790970310e-12       3.439892165049e-12       0.000000000000e+00       1.297029103342e-14       4.246576530871e-15      -4.317689375256e-16 
  678       2.644500421886e-10       4.210189663478e-12       3.304455166041e-12       0.000000000000e+00       1.289859731734e-14       4.258503663623e-15      -4.344874728725e-16 
  679       2.632499520061e-10       4.250278010258e-12       3.165363385888e-12       0.000000000000e+00       1.282739353270e-14       4.270414225666e-15      -4.371366719538e-16 
  680       2.620654586878e-10       4.290038199166e-12       3.022654393848e-12       0.000000000000e+00       1.275667290184e-14       4.282304997999e-15      -4.397161355856e-16 
  681       2.608971586521e-10       4.329452243391e-12       2.876366442651e-12       0.000000000000e+00       1.268642849984e-14       4.294172726291e-15      -4.422254658831e-16 
  682       2.597456535958e-10       4.368501980210e-12       2.726538471274e-12       0.000000000000e+00       1.261665325387e-14       4.306014120763e-15      -4.446642662730e-16 
  683       2.586114818819e-10       4.407170652080e-12       2.573213351589e-12       0.000000000000e+00       1.254734091752e-14       4.317825917244e-15      -4.470322878150e-16 
  684       2.574949110615e-10       4.445447688208e-12       2.416447698739e-12       0.000000000000e+00       1.247848901799e-14       4.329605062045e-15      -4.493298715703e-16 
  685       2.563961409563e-10       4.483324023873e-12       2.256302275666e-12       0.000000000000e+00       1.241009597053e-14       4.341348530781e-15      -4.515575157005e-16 
  686       2.553153718863e-10       4.520790527775e-12       2.092838771808e-12       0.000000000000e+00       1.234216010879e-14       4.353053267434e-15      -4.537157300630e-16 
  687       2.542528046691e-10       4.557838001850e-12       1.926119806712e-12       0.000000000000e+00       1.227467968441e-14       4.364716184234e-15      -4.558050362611e-16 
  688       2.532086406191e-10       4.594457181077e-12       1.756208933640e-12       0.000000000000e+00       1.220765286661e-14       4.376334161556e-15      -4.578259676940e-16 
  689       2.521830815466e-10       4.630638733290e-12       1.583170643184e-12       0.000000000000e+00       1.214107774183e-14       4.387904047802e-15      -4.597790696064e-16 
  690       2.511763297572e-10       4.666373258983e-12       1.407070366876e-12       0.000000000000e+00       1.207495231333e-14       4.399422659296e-15      -4.616648991388e-16 
  691       2.501885880508e-10       4.701651291124e-12       1.227974480794e-12       0.000000000000e+00       1.200927450076e-14       4.410886780170e-15      -4.634840253776e-16 
  692       2.492200597214e-10       4.736463294967e-12       1.045950309179e-12       0.000000000000e+00       1.194404213981e-14       4.422293162253e-15      -4.652370294046e-16 
  693       2.482709485556e-10       4.770799667854e-12       8.610661280382e-13       0.000000000000e+00       1.187925298181e-14       4.433638524960e-15      -4.669245043471e-16 
  694       2.473414588324e-10       4.804650739033e-12       6.733911687631e-13       0.000000000000e+00       1.181490469332e-14       4.444919555184e-15      -4.685470554282e-16 
  695       2.464317953221e-10       4.838006769462e-12       4.829956217345e-13       0.000000000000e+00       1.175099485572e-14       4.456132907179e-15      -4.701053000163e-16 
  696       2.455421632859e-10       4.870857951622e-12       2.899506399349e-13       0.000000000000e+00       1.168752096488e-14       4.467275202456e-15      -4.715998676753e-16 
  697       2.446727684747e-10       4.903194409326e-12       9.432834255918e-14       0.000000000000e+00       1.162448043070e-14       4.478343029667e-15      -4.730314002146e-16 
  698       2.438238171287e-10       4.935006197528e-12      -1.037981813755e-13       0.000000000000e+00       1.156187057675e-14       4.489332944496e-15      -4.744005517389e-16 
  699       2.429955159764e-10       4.966283302136e-12      -3.043548694188e-13       0.000000000000e+00       1.149968863988e-14       4.500241469548e-15      -4.757079886982e-16 
  700       2.421880722341e-10       4.997015639815e-12      -5.072666820770e-13       0.000000000000e+00       1.143793176979e-14       4.511065094237e-15      -4.769543899378e-16 
  701       2.414016936048e-10       5.027193057805e-12      -7.124575992023e-13       0.000000000000e+00       1.137659702869e-14       4.521800274676e-15      -4.781404467483e-16 
  702       2.406365882779e-10       5.056805333726e-12      -9.198506163823e-13       0.000000000000e+00       1.131568139086e-14       4.532443433568e-15      -4.792668629155e-16 
  703       2.398929649279e-10       5.085842175387e-12      -1.129367741330e-12       0.000000000000e+00       1.125518174230e-14       4.542990960089e-15      -4.803343547703e-16 
  704       2.391710327140e-10       5.114293220599e-12      -1.340929990273e-12       0.000000000000e+00       1.119509488028e-14       4.553439209784e-15      -4.813436512388e-16 
  705       2.384710012793e-10       5.142148036985e-12      -1.554457384342e-12       0.000000000000e+00       1.113541751302e-14       4.563784504453e-15      -4.822954938921e-16 
  706       2.377930807500e-10       5.169396121785e-12      -1.769868945962e-12       0.000000000000e+00       1.107614625920e-14       4.574023132037e-15      -4.831906369963e-16 
  707       2.371374817345e-10       5.196026901671e-12      -1.987082695242e-12       0.000000000000e+00       1.101727764768e-14       4.584151346513e-15      -4.840298475626e-16 
  708       2.365044153230e-10       5.222029732555e-12      -2.206015646362e-12       0.000000000000e+00       1.095880811701e-14       4.594165367779e-15      -4.848139053972e-16 
  709       2.358940930862e-10       5.247393899398e-12      -2.426583803965e-12       0.000000000000e+00       1.090073401508e-14       4.604061381545e-15      -4.855436031509e-16 
  710       2.353067270752e-10       5.272108616021e-12      -2.648702159546e-12       0.000000000000e+00       1.084305159875e-14       4.613835539218e-15      -4.862197463697e-16 
  711       2.347425298202e-10       5.296163024913e-12      -2.872284687841e-12       0.000000000000e+00       1.078575703339e-14       4.623483957798e-15      -4.868431535443e-16 
  712       2.342017143300e-10       5.319546197044e-12      -3.097244343216e-12       0.000000000000e+00       1.072884639255e-14       4.633002719762e-15      -4.874146561602e-16 
  713       2.336844940910e-10       5.342247131672e-12      -3.323493056057e-12       0.000000000000e+00       1.067231565753e-14       4.642387872952e-15      -4.879350987475e-16 
  714       2.331910830670e-10       5.364254756154e-12      -3.550941729161e-12       0.000000000000e+00       1.061616071701e-14       4.651635430470e-15      -4.884053389311e-16 
  715       2.327216956977e-10       5.385557925754e-12      -3.779500234124e-12       0.000000000000e+00       1.056037736662e-14       4.660741370560e-15      -4.888262474807e-16 
  716       2.322765468985e-10       5.406145423458e-12      -4.009077407730e-12       0.000000000000e+00       1.050496130859e-14       4.669701636501e-15      -4.891987083603e-16 
  717       2.318558520594e-10       5.426005959776e-12      -4.239581048342e-12       0.000000000000e+00       1.044990815134e-14       4.678512136498e-15      -4.895236187788e-16 
  718       2.314598270445e-10       5.445128172558e-12      -4.470917912290e-12       0.000000000000e+00       1.039521340908e-14       4.687168743565e-15      -4.898018892393e-16 
  719       2.310886881911e-10       5.463500626803e-12      -4.702993710262e-12       0.000000000000e+00       1.034087250140e-14       4.695667295419e-15      -4.900344435897e-16 
  720       2.307426523089e-10       5.481111814466e-12      -4.935713103692e-12       0.000000000000e+00       1.028688075294e-14       4.704003594368e-15      -4.902222190721e-16 
  721       2.304219366795e-10       5.497950154270e-12      -5.168979701153e-12       0.000000000000e+00       1.023323339291e-14       4.712173407197e-15      -4.903661663730e-16 
  722       2.301267043099e-10       5.514005851098e-12      -5.402700821659e-12       0.000000000000e+00       1.017992618713e-14       4.720173181616e-15      -4.904670785063e-16 
  723       2.298568984835e-10       5.529276515766e-12      -5.636801897460e-12       0.000000000000e+00       1.012695734865e-14       4.728002211678e-15      -4.905250735675e-16 
  724       2.296124048661e-10       5.543761658385e-12      -5.871212355025e-12       0.000000000000e+00       1.007432566492e-14       4.735660515882e-15      -4.905401016304e-16 
  725       2.293931059346e-10       5.557460839305e-12      -6.105860871968e-12       0.000000000000e+00       1.002202986870e-14       4.743148124627e-15      -4.905121149785e-16 
  726       2.291988809644e-10       5.570373669344e-12      -6.340675374531e-12       0.000000000000e+00       9.970068637739e-15       4.750465080273e-15      -4.904410681152e-16 
  727       2.290296060155e-10       5.582499810030e-12      -6.575583035068e-12       0.000000000000e+00       9.918440594613e-15       4.757611437189e-15      -4.903269177751e-16 
  728       2.288851539194e-10       5.593838973835e-12      -6.810510269535e-12       0.000000000000e+00       9.867144306417e-15       4.764587261812e-15      -4.901696229338e-16 
  729       2.287653942657e-10       5.604390924417e-12      -7.045382734969e-12       0.000000000000e+00       9.816178284541e-15       4.771392632695e-15      -4.899691448193e-16 
  730       2.286701933888e-10       5.614155476854e-12      -7.280125326978e-12       0.000000000000e+00       9.765540984420e-15       4.778027640566e-15      -4.897254469220e-16 
  731       2.285994143543e-10       5.623132497879e-12      -7.514662177226e-12       0.000000000000e+00       9.715230805281e-15       4.784492388380e-15      -4.894384950058e-16 
  732       2.285529169462e-10       5.631321906124e-12      -7.748916650916e-12       0.000000000000e+00       9.665246089901e-15       4.790786991370e-15      -4.891082571182e-16 
  733       2.285305576530e-10       5.638723672350e-12      -7.982811344277e-12       0.000000000000e+00       9.615585124353e-15       4.796911577107e-15      -4.887347036014e-16 
  734       2.285321896546e-10       5.645337819690e-12      -8.216268082049e-12       0.000000000000e+00       9.566246137761e-15       4.802866285545e-15      -4.883178071025e-16 
  735       2.285576628091e-10       5.651164423884e-12      -8.449207914969e-12       0.000000000000e+00       9.517227302053e-15       4.808651269083e-15      -4.878575425844e-16 
  736       2.286068236391e-10       5.656203613515e-12      -8.681551117255e-12       0.000000000000e+00       9.468526731711e-15       4.814266692615e-15      -4.873538873364e-16 
  737       2.286795153187e-10       5.660455570247e-12      -8.913217184093e-12       0.000000000000e+00       9.420142483521e-15       4.819712733584e-15      -4.868068209845e-16 
  738       2.287755776598e-10       5.663920529067e-12      -9.144124829119e-12       0.000000000000e+00       9.372072556330e-15       4.824989582034e-15      -4.862163255022e-16 
  739       2.288948470992e-10       5.666598778513e-12      -9.374191981910e-12       0.000000000000e+00       9.324314890793e-15       4.830097440669e-15      -4.855823852215e-16 
  740       2.290371566848e-10       5.668490660920e-12      -9.603335785463e-12       0.000000000000e+00       9.276867369130e-15       4.835036524900e-15      -4.849049868427e-16 
  741       2.292023360627e-10       5.669596572652e-12      -9.831472593688e-12       0.000000000000e+00       9.229727814871e-15       4.839807062906e-15      -4.841841194458e-16 
  742       2.293902114635e-10       5.669916964343e-12      -1.005851796888e-11       0.000000000000e+00       9.182893992614e-15       4.844409295680e-15      -4.834197745004e-16 
  743       2.296006056891e-10       5.669452341130e-12      -1.028438667923e-11       0.000000000000e+00       9.136363607775e-15       4.848843477089e-15      -4.826119458770e-16 
  744       2.298333380992e-10       5.668203262895e-12      -1.050899269627e-11       0.000000000000e+00       9.090134306339e-15       4.853109873925e-15      -4.817606298571e-16 
  745       2.300882245984e-10       5.666170344499e-12      -1.073224919240e-11       0.000000000000e+00       9.044203674612e-15       4.857208765958e-15      -4.808658251441e-16 
  746       2.303650776223e-10       5.663354256020e-12      -1.095406853836e-11       0.000000000000e+00       8.998569238975e-15       4.861140445995e-15      -4.799275328736e-16 
  747       2.306637061245e-10       5.659755722991e-12      -1.117436230068e-11       0.000000000000e+00       8.953228465632e-15       4.864905219924e-15      -4.789457566245e-16 
  748       2.309839155632e-10       5.655375526637e-12      -1.139304123923e-11       0.000000000000e+00       8.908178760367e-15       4.868503406777e-15      -4.779205024290e-16 
  749       2.313255078877e-10       5.650214504112e-12      -1.161001530465e-11       0.000000000000e+00       8.863417468290e-15       4.871935338779e-15      -4.768517787837e-16 
  750       2.316882815253e-10       5.644273548737e-12      -1.182519363587e-11       0.000000000000e+00       8.818941873596e-15       4.875201361405e-15      -4.757395966601e-16 
  751       2.320720313678e-10       5.637553610236e-12      -1.203848455757e-11       0.000000000000e+00       8.774749199309e-15       4.878301833429e-15      -4.745839695149e-16 
  752       2.324765487582e-10       5.630055694976e-12      -1.224979557769e-11       0.000000000000e+00       8.730836607039e-15       4.881237126982e-15      -4.733849133012e-16 
  753       2.329016214772e-10       5.621780866199e-12      -1.245903338489e-11       0.000000000000e+00       8.687201196735e-15       4.884007627604e-15      -4.721424464784e-16 
  754       2.333470337302e-10       5.612730244266e-12      -1.266610384606e-11       0.000000000000e+00       8.643840006432e-15       4.886613734298e-15      -4.708565900234e-16 
  755       2.338125661337e-10       5.602905006890e-12      -1.287091200378e-11       0.000000000000e+00       8.600750012007e-15       4.889055859583e-15      -4.695273674410e-16 
  756       2.342979957019e-10       5.592306389374e-12      -1.307336207383e-11       0.000000000000e+00       8.557928126928e-15       4.891334429550e-15      -4.681548047742e-16 
  757       2.348030958336e-10       5.580935684849e-12      -1.327335744266e-11       0.000000000000e+00       8.515371202010e-15       4.893449883913e-15      -4.667389306155e-16 
  758       2.353276362987e-10       5.568794244510e-12      -1.347080066488e-11       0.000000000000e+00       8.473076025161e-15       4.895402676065e-15      -4.652797761168e-16 
  759       2.358713832247e-10       5.555883477855e-12      -1.366559346074e-11       0.000000000000e+00       8.431039321140e-15       4.897193273129e-15      -4.637773750005e-16 
  760       2.364340990839e-10       5.542204852922e-12      -1.385763671363e-11       0.000000000000e+00       8.389257751304e-15       4.898822156017e-15      -4.622317635698e-16 
  761       2.370155274520e-10       5.527761041289e-12      -1.404684044474e-11       0.000000000000e+00       8.347728345315e-15       4.900289611498e-15      -4.606430751144e-16 
  762       2.376153469934e-10       5.512559376672e-12      -1.423315395195e-11       0.000000000000e+00       8.306449805830e-15       4.901595103945e-15      -4.590118250898e-16 
