# l   Dl_TT   Dl_TE   Dl_EE
2.850000000000000000e+02 5.376255497802173977e+02 1.388309610964801344e+01 9.221290494998373166e-01
2.860000000000000000e+02 5.334867598675766658e+02 1.396230923143268932e+01 9.428505937458502295e-01
2.870000000000000000e+02 5.293279897704795758e+02 1.403699629539298144e+01 9.637560850572761684e-01
2.880000000000000000e+02 5.251505205051292933e+02 1.410712406207304248e+01 9.848394689038751926e-01
2.890000000000000000e+02 5.209556509903246706e+02 1.417266041438504587e+01 1.006094510183134005e+00
2.900000000000000000e+02 5.167446981050198929e+02 1.423357437311035589e+01 1.027514791705928188e+00
2.910000000000000000e+02 5.125189967458866249e+02 1.428983611240071561e+01 1.049093712682184210e+00
2.920000000000000000e+02 5.082798998848746237e+02 1.434141697527944359e+01 1.070824487206542219e+00
2.930000000000000000e+02 5.040287786267729189e+02 1.438828948914258454e+01 1.092700142744018166e+00
2.940000000000000000e+02 4.997670222667706525e+02 1.443042738126013447e+01 1.114713518615666699e+00
2.950000000000000000e+02 4.954960383480180894e+02 1.446780559427720192e+01 1.136857264484242513e+00
2.960000000000000000e+02 4.912172527191881954e+02 1.450040030171519234e+01 1.159123838839863918e+00
2.970000000000000000e+02 4.869321095920370794e+02 1.452818892347300483e+01 1.181505507485675066e+00
2.980000000000000000e+02 4.826420715989652876e+02 1.455115014132819873e+01 1.203994342023507969e+00
2.990000000000000000e+02 4.783486198505788138e+02 1.456926391443819568e+01 1.226582218339543839e+00
3.000000000000000000e+02 4.740532539932506211e+02 1.458251149484145692e+01 1.249260815089978216e+00
3.010000000000000000e+02 4.697574922666805151e+02 1.459087544295866401e+01 1.272021612186681194e+00
3.020000000000000000e+02 4.654628715614575754e+02 1.459433964309390852e+01 1.294855889282860550e+00
3.030000000000000000e+02 4.611709474766198582e+02 1.459288931893586572e+01 1.317754724258723531e+00
3.040000000000000000e+02 4.568832943772171689e+02 1.458651104905900375e+01 1.340708991707140640e+00
3.050000000000000000e+02 4.526015054518700822e+02 1.457519278242474137e+01 1.363709361419306099e+00
3.060000000000000000e+02 4.483271927703324309e+02 1.455892385388263932e+01 1.386746296870402517e+00
3.070000000000000000e+02 4.440619873410518608e+02 1.453769499967160073e+01 1.409810053705260913e+00
3.080000000000000000e+02 4.398075391687310116e+02 1.451149837292103228e+01 1.432890678224025383e+00
3.090000000000000000e+02 4.355655173118884704e+02 1.448032755915203573e+01 1.455978005867813119e+00
3.100000000000000000e+02 4.313376099404196680e+02 1.444417759177861704e+01 1.479061659704379750e+00
3.110000000000000000e+02 4.271255243931582299e+02 1.440304496760882458e+01 1.502131048913778688e+00
3.120000000000000000e+02 4.229308621647039104e+02 1.435693074090888643e+01 1.525176017769800607e+00
3.130000000000000000e+02 4.187547373369004617e+02 1.430584993246811720e+01 1.548188828971715170e+00
3.140000000000000000e+02 4.145981405551403896e+02 1.424982258739501084e+01 1.571162269380136589e+00
3.150000000000000000e+02 4.104620624071851012e+02 1.418887075511804774e+01 1.594089007105965239e+00
3.160000000000000000e+02 4.063474933270381939e+02 1.412301850866983521e+01 1.616961590795378934e+00
3.170000000000000000e+02 4.022554234988197663e+02 1.405229196397124447e+01 1.639772448914829539e+00
3.180000000000000000e+02 3.981868427606398200e+02 1.397671929911553157e+01 1.662513889036035808e+00
3.190000000000000000e+02 3.941427405084721158e+02 1.389633077365248681e+01 1.685178097120975993e+00
3.200000000000000000e+02 3.901241056000279173e+02 1.381115874787255038e+01 1.707757136806882903e+00
3.210000000000000000e+02 3.861319262586296190e+02 1.372123770209094751e+01 1.730242948691235405e+00
3.220000000000000000e+02 3.821671899770845471e+02 1.362660425593182723e+01 1.752627349616755703e+00
3.230000000000000000e+02 3.782308834215589854e+02 1.352729718761239397e+01 1.774902031956399284e+00
3.240000000000000000e+02 3.743239923354514076e+02 1.342335745322703744e+01 1.797058562898351308e+00
3.250000000000000000e+02 3.704475014432662761e+02 1.331482820603145534e+01 1.819088383731017444e+00
3.260000000000000000e+02 3.666023943544881263e+02 1.320175481572679921e+01 1.840982809128020703e+00
3.270000000000000000e+02 3.627896534674553664e+02 1.308418488774380783e+01 1.862733026433192718e+00
3.280000000000000000e+02 3.590102598732335650e+02 1.296216828252692999e+01 1.884330094945569245e+00
3.290000000000000000e+02 3.552651932594894220e+02 1.283575713481845249e+01 1.905764945204381444e+00
3.300000000000000000e+02 3.515554318143642831e+02 1.270500587294264960e+01 1.927028378274052045e+00
3.310000000000000000e+02 3.478819521303485089e+02 1.256997123808990402e+01 1.948111065029187738e+00
3.320000000000000000e+02 3.442457291081545350e+02 1.243071230360084023e+01 1.969003545439572234e+00
3.330000000000000000e+02 3.406477358605908989e+02 1.228729049425045261e+01 1.989696227855161537e+00
3.340000000000000000e+02 3.370889436164358699e+02 1.213976960553224949e+01 2.010179388291076119e+00
3.350000000000000000e+02 3.335703216243114184e+02 1.198821582294237231e+01 2.030443169712595974e+00
3.360000000000000000e+02 3.300928370565567320e+02 1.183269774126373264e+01 2.050477581320152787e+00
3.370000000000000000e+02 3.266574549131019012e+02 1.167328638385015083e+01 2.070272497834323655e+00
3.380000000000000000e+02 3.232651379253420600e+02 1.151005522191048591e+01 2.089817658780828147e+00
3.390000000000000000e+02 3.199168464600105608e+02 1.134308019379274945e+01 2.109102667775515361e+00
3.400000000000000000e+02 3.166135384230530576e+02 1.117243972426826559e+01 2.128116991809364311e+00
3.410000000000000000e+02 3.133561691635013062e+02 1.099821474381578312e+01 2.146849960533473656e+00
3.420000000000000000e+02 3.101456913773465089e+02 1.082048870790562134e+01 2.165290765544055862e+00
3.430000000000000000e+02 3.069830550114136258e+02 1.063934761628379100e+01 2.183428459667433152e+00
3.440000000000000000e+02 3.038692071672348334e+02 1.045488003225613838e+01 2.201251956245028119e+00
3.450000000000000000e+02 3.008050920049227557e+02 1.026717710197245736e+01 2.218750028418358333e+00
3.460000000000000000e+02 2.977916506470452305e+02 1.007633257371065127e+01 2.235911308414030074e+00
3.470000000000000000e+02 2.948298210824980288e+02 9.882442817160832504e+00 2.252724286828734712e+00
3.480000000000000000e+02 2.919205380703795640e+02 9.685606842709479025e+00 2.269177311914237105e+00
3.490000000000000000e+02 2.890646431834195482e+02 9.485920232291480403e+00 2.285259819527569736e+00
3.500000000000000000e+02 2.862626110108437842e+02 9.283456614252193262e+00 2.300966080831795768e+00
3.510000000000000000e+02 2.835148113944217130e+02 9.078285456766064243e+00 2.316291608864777363e+00
3.520000000000000000e+02 2.808215980789995001e+02 8.870478100089163931e+00 2.331231942412579805e+00
3.530000000000000000e+02 2.781833085280958926e+02 8.660107769862069205e+00 2.345782646503463464e+00
3.540000000000000000e+02 2.756002637394965404e+02 8.447249590412711839e+00 2.359939312901882413e+00
3.550000000000000000e+02 2.730727680608492278e+02 8.231980598059253751e+00 2.373697560602482604e+00
3.560000000000000000e+02 2.706011090052588202e+02 8.014379754412953361e+00 2.387053036324100042e+00
3.570000000000000000e+02 2.681855570668820974e+02 7.794527959681009754e+00 2.400001415003756744e+00
3.580000000000000000e+02 2.658263655365228715e+02 7.572508065969456581e+00 2.412538400290660690e+00
3.590000000000000000e+02 2.635237703172268766e+02 7.348404890586006211e+00 2.424659725040198222e+00
3.600000000000000000e+02 2.612779897398766025e+02 7.122305229342916100e+00 2.436361151807937553e+00
3.610000000000000000e+02 2.590892243787864686e+02 6.894297869859868477e+00 2.447638473343625165e+00
3.620000000000000000e+02 2.569576568672975441e+02 6.664473604866807399e+00 2.458487513085177767e+00
3.630000000000000000e+02 2.548834517133727786e+02 6.432925245506835310e+00 2.468904125652688464e+00
3.640000000000000000e+02 2.528667551151916939e+02 6.199747634639050986e+00 2.478884197342415607e+00
3.650000000000000000e+02 2.509076947767454442e+02 5.965037660141427445e+00 2.488423646620789853e+00
3.660000000000000000e+02 2.490063797234318770e+02 5.728894268213676533e+00 2.497518424618401234e+00
3.670000000000000000e+02 2.471629001176502527e+02 5.491418476680105520e+00 2.506164515624005329e+00
3.680000000000000000e+02 2.453773270743965611e+02 5.252713388292491459e+00 2.514357937578515223e+00
3.690000000000000000e+02 2.436497124768578999e+02 5.012884204032935109e+00 2.522094742569003234e+00
3.700000000000000000e+02 2.419800887920082175e+02 4.772038236416738854e+00 2.529371017322695536e+00
3.710000000000000000e+02 2.403684688862024643e+02 4.530284922795254410e+00 2.536182883700968560e+00
3.720000000000000000e+02 2.388148458407720796e+02 4.287735838658761622e+00 2.542526499193351608e+00
3.730000000000000000e+02 2.373191927676198247e+02 4.044504710939327730e+00 2.548398057411520146e+00
3.740000000000000000e+02 2.358814626248146169e+02 3.800707431313670615e+00 2.553793788583293978e+00
3.750000000000000000e+02 2.345015880321865893e+02 3.556462069506022949e+00 2.558709960046635867e+00
3.760000000000000000e+02 2.331794810869219816e+02 3.311888886590999004e+00 2.563142876743648824e+00
3.770000000000000000e+02 2.319150331791582857e+02 3.067110348296460121e+00 2.567088881714572057e+00
3.780000000000000000e+02 2.307081148075788519e+02 2.822251138306374862e+00 2.570544356591780932e+00
3.790000000000000000e+02 2.295585753950081482e+02 2.577438171563688041e+00 2.573505722093782921e+00
3.800000000000000000e+02 2.284662431040067361e+02 2.332800607573180418e+00 2.575969438519214894e+00
3.810000000000000000e+02 2.274309246524658761e+02 2.088469863704338181e+00 2.577932006240843954e+00
3.820000000000000000e+02 2.264524051292028730e+02 1.844579628494214640e+00 2.579389966199558515e+00
3.830000000000000000e+02 2.255304478095557954e+02 1.601265874950294377e+00 2.580339900398372688e+00
3.840000000000000000e+02 2.246647939709784509e+02 1.358666873853359824e+00 2.580778432396419131e+00
3.850000000000000000e+02 2.238551627086355893e+02 1.116923207060354306e+00 2.580702227802949000e+00
3.860000000000000000e+02 2.231012507509974512e+02 8.761777808072439555e-01 2.580107994771328350e+00
3.870000000000000000e+02 2.224027322754351133e+02 6.365758390118887444e-01 2.578992484493037196e+00
3.880000000000000000e+02 2.217592696972034503e+02 3.982510982085798457e-01 2.577353485002300548e+00
3.890000000000000000e+02 2.211705468577124805e+02 1.612835534420952455e-01 2.575192842563264861e+00
3.900000000000000000e+02 2.206362367157770450e+02 -7.425987982156881384e-02 2.572513554269678426e+00
3.910000000000000000e+02 2.201559903112392931e+02 -3.083116275824038244e-01 2.569318786218817596e+00
3.920000000000000000e+02 2.197294365892880421e+02 -5.408034550376590310e-01 2.565611874795231451e+00
3.930000000000000000e+02 2.193561822247786779e+02 -7.716664643131151413e-01 2.561396327954478469e+00
3.940000000000000000e+02 2.190358114465521737e+02 -1.000831092194351513e+00 2.556675826506864535e+00
3.950000000000000000e+02 2.187678858617547633e+02 -1.228227107858023137e+00 2.551454225401185827e+00
3.960000000000000000e+02 2.185519442801571870e+02 -1.453783610603128107e+00 2.545735555008461493e+00
3.970000000000000000e+02 2.183875025384745072e+02 -1.677429027582279408e+00 2.539524022405680537e+00
3.980000000000000000e+02 2.182740533246852692e+02 -1.899091111532978271e+00 2.532824012659535384e+00
3.990000000000000000e+02 2.182110660023510036e+02 -2.118696938508884298e+00 2.525640090110162550e+00
4.000000000000000000e+02 2.181979864349358706e+02 -2.336172905611085149e+00 2.517976999654882420e+00
4.010000000000000000e+02 2.182342368101257364e+02 -2.551444728719372890e+00 2.509839668031937254e+00
4.020000000000000000e+02 2.183192154641482148e+02 -2.764437440223509679e+00 2.501233205104232749e+00
4.030000000000000000e+02 2.184522967060914311e+02 -2.975075386754502560e+00 2.492162905143071594e+00
4.040000000000000000e+02 2.186328306422241212e+02 -3.183282226915873814e+00 2.482634248111900810e+00
4.050000000000000000e+02 2.188601430003145083e+02 -3.388980929014933086e+00 2.472652900950043087e+00
4.060000000000000000e+02 2.191335349539503454e+02 -3.592093768794048625e+00 2.462224718856440120e+00
4.070000000000000000e+02 2.194522829468578777e+02 -3.792542327161916305e+00 2.451355746573391503e+00
4.080000000000000000e+02 2.198156385172216574e+02 -3.990247487924837522e+00 2.440052219670292732e+00
4.090000000000000000e+02 2.202228281220036479e+02 -4.185129435517980667e+00 2.428320565827373212e+00
4.100000000000000000e+02 2.206730529612632097e+02 -4.377107652736661692e+00 2.416167406119439587e+00
4.110000000000000000e+02 2.211654888024757213e+02 -4.566100918467611791e+00 2.403599556299610196e+00
4.120000000000000000e+02 2.216992858048530763e+02 -4.752027305420247316e+00 2.390624028083057073e+00
4.130000000000000000e+02 2.222735683436623901e+02 -4.934804177857945007e+00 2.377248030430743952e+00
4.140000000000000000e+02 2.228874348345455019e+02 -5.114348189329306571e+00 2.363478970833164716e+00
4.150000000000000000e+02 2.235399575578388465e+02 -5.290575280399440139e+00 2.349324456594084509e+00
4.160000000000000000e+02 2.242301824828926442e+02 -5.463400676381224841e+00 2.334792296114276855e+00
4.170000000000000000e+02 2.249571290923903746e+02 -5.632738885066579826e+00 2.319890500175263881e+00
4.180000000000000000e+02 2.257197902066682218e+02 -5.798503694457746604e+00 2.304627283223056988e+00
4.190000000000000000e+02 2.265171318080344065e+02 -5.960608170498545633e+00 2.289011064651889971e+00
4.200000000000000000e+02 2.273480928650891428e+02 -6.118964654805660430e+00 2.273050470087965902e+00
4.210000000000000000e+02 2.282115851570434870e+02 -6.273484762399901271e+00 2.256754332673192476e+00
4.220000000000000000e+02 2.291064930980390955e+02 -6.424079379437479531e+00 2.240131694348918234e+00
4.230000000000000000e+02 2.300316735614678123e+02 -6.570658660941282925e+00 2.223191807139679899e+00
4.240000000000000000e+02 2.309859557042908023e+02 -6.713132028532139195e+00 2.205944134436931492e+00
4.250000000000000000e+02 2.319681407913580244e+02 -6.851408168160088685e+00 2.188398352282789894e+00
4.260000000000000000e+02 2.329770020197282463e+02 -6.985395027835662241e+00 2.170564350653773733e+00
4.270000000000000000e+02 2.340113946057614100e+02 -7.115013279150815606e+00 2.152452041638282410e+00
4.280000000000000000e+02 2.350705905293858677e+02 -7.240237210877184637e+00 2.134070774165729656e+00
4.290000000000000000e+02 2.361539548330225387e+02 -7.361055222178023882e+00 2.115429901889297248e+00
4.300000000000000000e+02 2.372608362848168326e+02 -7.477456491072782541e+00 2.096538975646510483e+00
4.310000000000000000e+02 2.383905672753586487e+02 -7.589430981008881361e+00 2.077407744616186491e+00
4.320000000000000000e+02 2.395424637144012650e+02 -7.696969447433482436e+00 2.058046157475378113e+00
4.330000000000000000e+02 2.407158249275813375e+02 -7.800063444365262555e+00 2.038464363556309333e+00
4.340000000000000000e+02 2.419099335531379609e+02 -7.898705330966185656e+00 2.018672714003328927e+00
4.350000000000000000e+02 2.431240554386320696e+02 -7.992888278113279732e+00 1.998681762929842565e+00
4.360000000000000000e+02 2.443574395376663517e+02 -8.082606274970407512e+00 1.978502268575266010e+00
4.370000000000000000e+02 2.456093178066042242e+02 -8.167854135560036255e+00 1.958145194461960115e+00
4.380000000000000000e+02 2.468789051012894618e+02 -8.248627505335020871e+00 1.937621710552178689e+00
4.390000000000000000e+02 2.481653990737656557e+02 -8.324922867750368383e+00 1.916943194405009043e+00
4.400000000000000000e+02 2.494679800689955869e+02 -8.396737550835007724e+00 1.896121232333315643e+00
4.410000000000000000e+02 2.507858110215810257e+02 -8.464069733763583514e+00 1.875167620560683979e+00
4.420000000000000000e+02 2.521180373524813945e+02 -8.526918453428200095e+00 1.854094366378362224e+00
4.430000000000000000e+02 2.534637868657342494e+02 -8.585283611010218863e+00 1.832913689302205107e+00
4.440000000000000000e+02 2.548221696451737444e+02 -8.639165978552020064e+00 1.811638022229616674e+00
4.450000000000000000e+02 2.561922779511507997e+02 -8.688567205528778814e+00 1.790280012596493275e+00
4.460000000000000000e+02 2.575731861172522486e+02 -8.733489825420235775e+00 1.768852523534165666e+00
4.470000000000000000e+02 2.589639504470201814e+02 -8.773937262282478500e+00 1.747368635026344430e+00
