# l   Dl_TT   Dl_TE   Dl_EE
2.840000000000000000e+02 4.671234415905921651e+02 1.445566863152689763e+01 1.244459254059740783e+00
2.850000000000000000e+02 4.626300653357722581e+02 1.446149494897906962e+01 1.268245184659167801e+00
2.860000000000000000e+02 4.581394213555371948e+02 1.446180637517017864e+01 1.292109035018818908e+00
2.870000000000000000e+02 4.536529211806222861e+02 1.445660220856334277e+01 1.316041907248605147e+00
2.880000000000000000e+02 4.491719876123747213e+02 1.444588390962840307e+01 1.340034696392443880e+00
2.890000000000000000e+02 4.446980546931453659e+02 1.442965512535195138e+01 1.364078088838513336e+00
2.900000000000000000e+02 4.402325676766782863e+02 1.440792171374732433e+01 1.388162560729507167e+00
2.910000000000000000e+02 4.357769829985020351e+02 1.438069176836459206e+01 1.412278376372889666e+00
2.920000000000000000e+02 4.313327682463204837e+02 1.434797564280058246e+01 1.436415586651152321e+00
2.930000000000000000e+02 4.269014021304032553e+02 1.430978597520884144e+01 1.460564027432067480e+00
2.940000000000000000e+02 4.224843744539768977e+02 1.426613771280969090e+01 1.484713317978944680e+00
2.950000000000000000e+02 4.180831860836145211e+02 1.421704813640016063e+01 1.508852859360884535e+00
2.960000000000000000e+02 4.136993489196282212e+02 1.416253688486404805e+01 1.532971832863035067e+00
2.970000000000000000e+02 4.093343858664584332e+02 1.410262597968189446e+01 1.557059198396847144e+00
2.980000000000000000e+02 4.049898308030653880e+02 1.403733984944097202e+01 1.581103692910328151e+00
2.990000000000000000e+02 4.006672285533192053e+02 1.396670535434530969e+01 1.605093828798298317e+00
3.000000000000000000e+02 3.963681348563915776e+02 1.389075181072567666e+01 1.629017892312647042e+00
3.010000000000000000e+02 3.920941163371452376e+02 1.380951101554959237e+01 1.652863941972584572e+00
3.020000000000000000e+02 3.878467504765260969e+02 1.372301727093131873e+01 1.676619806974901650e+00
3.030000000000000000e+02 3.836276255819526568e+02 1.363130740864185775e+01 1.700273085604220968e+00
3.040000000000000000e+02 3.794383407577079765e+02 1.353442081461897928e+01 1.723811143643254606e+00
3.050000000000000000e+02 3.752805058753291405e+02 1.343239945347716713e+01 1.747221112783057695e+00
3.060000000000000000e+02 3.711557415439991701e+02 1.332528789301768590e+01 1.770489889033286079e+00
3.070000000000000000e+02 3.670656790809368317e+02 1.321313332873852708e+01 1.793604131132448432e+00
3.080000000000000000e+02 3.630119604817879804e+02 1.309598560834443859e+01 1.816550258958163688e+00
3.090000000000000000e+02 3.589962383910158792e+02 1.297389725625690993e+01 1.839314451937414496e+00
3.100000000000000000e+02 3.550201760722923154e+02 1.284692349812418932e+01 1.861882647456804651e+00
3.110000000000000000e+02 3.510854473788880910e+02 1.271512228533126887e+01 1.884240539272812098e+00
3.120000000000000000e+02 3.471935975773875498e+02 1.257855295175933641e+01 1.906374761979360732e+00
3.130000000000000000e+02 3.433456187423241772e+02 1.243727206490306436e+01 1.928276508413468759e+00
3.140000000000000000e+02 3.395423546021350489e+02 1.229133743012910784e+01 1.949938076990449964e+00
3.150000000000000000e+02 3.357846377098604194e+02 1.214080946380474124e+01 1.971351700647269611e+00
3.160000000000000000e+02 3.320732892425513683e+02 1.198575121612715400e+01 1.992509546710237389e+00
3.170000000000000000e+02 3.284091188006760262e+02 1.182622839395275705e+01 2.013403716762689033e+00
3.180000000000000000e+02 3.247929242075267666e+02 1.166230938362649105e+01 2.034026246512675495e+00
3.190000000000000000e+02 3.212254913086273405e+02 1.149406527381112042e+01 2.054369105660646788e+00
3.200000000000000000e+02 3.177075937711389884e+02 1.132156987831655570e+01 2.074424197767138711e+00
3.210000000000000000e+02 3.142399928832679166e+02 1.114489975892912810e+01 2.094183360120460691e+00
3.220000000000000000e+02 3.108234373536719204e+02 1.096413424824093497e+01 2.113638363604378512e+00
3.230000000000000000e+02 3.074586631108672918e+02 1.077935547247910364e+01 2.132780912565805487e+00
3.240000000000000000e+02 3.041463931026357841e+02 1.059064837433511919e+01 2.151602644682483412e+00
3.250000000000000000e+02 3.008873370954310644e+02 1.039810073579412197e+01 2.170095130830671959e+00
3.260000000000000000e+02 2.976821914737860197e+02 1.020180320096420701e+01 2.188249874952833185e+00
3.270000000000000000e+02 2.945316390397194937e+02 1.000184929890574104e+01 2.206058313925319148e+00
3.280000000000000000e+02 2.914363488121431942e+02 9.798335466460658338e+00 2.223511817426058190e+00
3.290000000000000000e+02 2.883969758262681466e+02 9.591361071081760059e+00 2.240601687802238562e+00
3.300000000000000000e+02 2.854141609330121696e+02 9.381028433662020660e+00 2.257319159937997366e+00
3.310000000000000000e+02 2.824885305984062711e+02 9.167442851363912126e+00 2.273655401122104180e+00
3.320000000000000000e+02 2.796206967030016699e+02 8.950712620448671331e+00 2.289601510915650895e+00
3.330000000000000000e+02 2.768112563412767031e+02 8.730949059105633125e+00 2.305148521019733554e+00
3.340000000000000000e+02 2.740607916210437338e+02 8.508266530281531459e+00 2.320287395143143083e+00
3.350000000000000000e+02 2.713698694628556609e+02 8.282782464509779174e+00 2.335009028870045800e+00
3.360000000000000000e+02 2.687390413994131109e+02 8.054617382739811760e+00 2.349304249527674582e+00
3.370000000000000000e+02 2.661688433749712885e+02 7.823894919166355599e+00 2.363163816054014266e+00
3.380000000000000000e+02 2.636597955447468280e+02 7.590741844058757515e+00 2.376578418865484377e+00
3.390000000000000000e+02 2.612124020743243022e+02 7.355288086590267227e+00 2.389538679724629411e+00
3.400000000000000000e+02 2.588271509390634719e+02 7.117666757667358901e+00 2.402035151607802455e+00
3.410000000000000000e+02 2.565045137235061929e+02 6.878014172759028710e+00 2.414058318572851469e+00
3.420000000000000000e+02 2.542449454207829262e+02 6.636469874726098617e+00 2.425598595626806908e+00
3.430000000000000000e+02 2.520488842320197591e+02 6.393176656650516598e+00 2.436646328593568445e+00
3.440000000000000000e+02 2.499167513657455117e+02 6.148280584664679083e+00 2.447191793981588592e+00
3.450000000000000000e+02 2.478489508372980765e+02 5.901931020780703641e+00 2.457225198851557657e+00
3.460000000000000000e+02 2.458458692682317519e+02 5.654280645719762077e+00 2.466736680684096683e+00
3.470000000000000000e+02 2.439078756857237522e+02 5.405485481741370002e+00 2.475716307247435743e+00
3.480000000000000000e+02 2.420353213219813995e+02 5.155704915472695049e+00 2.484154076465105554e+00
3.490000000000000000e+02 2.402284878189841208e+02 4.905088423687373300e+00 2.492041428014712068e+00
3.500000000000000000e+02 2.384874298785246651e+02 4.653735095376451802e+00 2.499375847694619512e+00
3.510000000000000000e+02 2.368121256834013195e+02 4.401732473038729054e+00 2.506156454051684079e+00
3.520000000000000000e+02 2.352025276519942736e+02 4.149169707748969316e+00 2.512382505255149834e+00
3.530000000000000000e+02 2.336585621869857903e+02 3.896137568924194827e+00 2.518053400449451473e+00
3.540000000000000000e+02 2.321801294240808886e+02 3.642728454089996237e+00 2.523168681107028188e+00
3.550000000000000000e+02 2.307671029807271452e+02 3.389036398646820381e+00 2.527728032381130419e+00
3.560000000000000000e+02 2.294193297048357465e+02 3.135157085636278040e+00 2.531731284458629272e+00
3.570000000000000000e+02 2.281366294235008922e+02 2.881187855507434836e+00 2.535178413912823281e+00
3.580000000000000000e+02 2.269187946917211320e+02 2.627227715883122539e+00 2.538069545056251819e+00
3.590000000000000000e+02 2.257655905411187973e+02 2.373377351326223739e+00 2.540404951293499192e+00
3.600000000000000000e+02 2.246767542286609398e+02 2.119739133105981388e+00 2.542185056474004501e+00
3.610000000000000000e+02 2.236519949853794742e+02 1.866417128964297012e+00 2.543410436244874173e+00
3.620000000000000000e+02 2.226909937650911502e+02 1.613517112882021598e+00 2.544081819403683387e+00
3.630000000000000000e+02 2.217934029931185762e+02 1.361146574845267132e+00 2.544200089251295260e+00
3.640000000000000000e+02 2.209588463150099358e+02 1.109414730611695044e+00 2.543766284944656064e+00
3.650000000000000000e+02 2.201869183452596985e+02 8.584325314768223025e-01 2.542781602849618849e+00
3.660000000000000000e+02 2.194771844160286207e+02 6.083126740403174137e-01 2.541247397893741322e+00
3.670000000000000000e+02 2.188291803258644279e+02 3.591696099723006852e-01 2.539165184919099261e+00
3.680000000000000000e+02 2.182424120884219008e+02 1.111195557796434974e-01 2.536536640035093715e+00
3.690000000000000000e+02 2.177163556811831597e+02 -1.357194974277358135e-01 2.533363601971261314e+00
3.700000000000000000e+02 2.172504567941782341e+02 -3.812277741705664691e-01 2.529648073430082800e+00
3.710000000000000000e+02 2.168441305787052613e+02 -6.252837048339309201e-01 2.525392222439790668e+00
3.720000000000000000e+02 2.164967613960506014e+02 -8.677639159009640224e-01 2.520598383707177259e+00
3.730000000000000000e+02 2.162077025662096332e+02 -1.108543220186554157e+00 2.515269059970408172e+00
3.740000000000000000e+02 2.159762761166066127e+02 -1.347494607071042738e+00 2.509406923351824581e+00
3.750000000000000000e+02 2.158017725308153558e+02 -1.584489232733930386e+00 2.503014816710757540e+00
3.760000000000000000e+02 2.156834504972792388e+02 -1.819396410387568608e+00 2.496095754996332516e+00
3.770000000000000000e+02 2.156205366580318241e+02 -2.052083600510868688e+00 2.488652926600283255e+00
3.780000000000000000e+02 2.156122253574170315e+02 -2.282416401082997037e+00 2.480689694709753645e+00
3.790000000000000000e+02 2.156576783908095081e+02 -2.510258537817079638e+00 2.472209598660114249e+00
3.800000000000000000e+02 2.157560247533349695e+02 -2.735471854393903612e+00 2.463216355287764614e+00
3.810000000000000000e+02 2.159063603885903433e+02 -2.957916302695613453e+00 2.453713860282945802e+00
3.820000000000000000e+02 2.161077479373644792e+02 -3.177449933039414365e+00 2.443706189542547591e+00
3.830000000000000000e+02 2.163592164863580649e+02 -3.393928884411274716e+00 2.433197600522919668e+00
3.840000000000000000e+02 2.166597613169042233e+02 -3.607207374699624047e+00 2.422192533592676167e+00
3.850000000000000000e+02 2.170083436536887405e+02 -3.817137690929054195e+00 2.410695613385508196e+00
3.860000000000000000e+02 2.174038904134704353e+02 -4.023570179494024401e+00 2.398711650152989705e+00
3.870000000000000000e+02 2.178452939538014164e+02 -4.226353236392557555e+00 2.386245641117392235e+00
3.880000000000000000e+02 2.183315026894269124e+02 -4.425351780175489580e+00 2.373303255289115121e+00
3.890000000000000000e+02 2.188617971911648681e+02 -4.620503452500668295e+00 2.359892305150081526e+00
3.900000000000000000e+02 2.194355239215598772e+02 -4.811764500636907194e+00 2.346021332674824489e+00
3.910000000000000000e+02 2.200520051213365491e+02 -4.999091489485704365e+00 2.331699132567997879e+00
3.920000000000000000e+02 2.207105386303656189e+02 -5.182441306509832479e+00 2.316934754001570784e+00
3.930000000000000000e+02 2.214103977086295743e+02 -5.361771166661892352e+00 2.301737502352021458e+00
3.940000000000000000e+02 2.221508308571879411e+02 -5.537038617312888711e+00 2.286116940937524156e+00
3.950000000000000000e+02 2.229310616391430528e+02 -5.708201543180799753e+00 2.270082892755148407e+00
3.960000000000000000e+02 2.237502885006054782e+02 -5.875218171259141364e+00 2.253645442218043637e+00
3.970000000000000000e+02 2.246076845916598472e+02 -6.038047075745540226e+00 2.236814936892639327e+00
3.980000000000000000e+02 2.255023975873303073e+02 -6.196647182970306922e+00 2.219601989235829187e+00
3.990000000000000000e+02 2.264335495085460082e+02 -6.350977776324993052e+00 2.202017478332170430e+00
4.000000000000000000e+02 2.274002365431069279e+02 -6.500998501190974999e+00 2.184072551631071502e+00
4.010000000000000000e+02 2.284015288666491585e+02 -6.646669369868009269e+00 2.165778626683985131e+00
4.020000000000000000e+02 2.294364704636108456e+02 -6.787950766502813593e+00 2.147147392881602279e+00
4.030000000000000000e+02 2.305040789481975025e+02 -6.924803452017627592e+00 2.128190813191042530e+00
4.040000000000000000e+02 2.316033453853475521e+02 -7.057188569038785886e+00 2.108921125893046700e+00
4.050000000000000000e+02 2.327332341116984082e+02 -7.185067646825283205e+00 2.089350846319169008e+00
4.060000000000000000e+02 2.338926825565512218e+02 -7.308402606197351936e+00 2.069492768588970133e+00
4.070000000000000000e+02 2.350806010628373315e+02 -7.427155764465023680e+00 2.049359967347209821e+00
4.080000000000000000e+02 2.362958727080832659e+02 -7.541289840356702356e+00 2.028965799501034617e+00
4.090000000000000000e+02 2.375373531253765975e+02 -7.650767958947726655e+00 2.008323905957178024e+00
4.100000000000000000e+02 2.388038703243314558e+02 -7.755553656588948463e+00 1.987448213359145122e+00
4.110000000000000000e+02 2.400942245120540406e+02 -7.855610885835297985e+00 1.966352935824407622e+00
4.120000000000000000e+02 2.414071879141084480e+02 -7.950904020374350623e+00 1.945052576681599366e+00
4.130000000000000000e+02 2.427415045954820414e+02 -8.041397859954898308e+00 1.923561930207702053e+00
4.140000000000000000e+02 2.440958902815508793e+02 -8.127057635315518169e+00 1.901896083365243184e+00
4.150000000000000000e+02 2.454690321790457972e+02 -8.207849013113143855e+00 1.880070417539483785e+00
4.160000000000000000e+02 2.468595887970176648e+02 -8.283738100851634201e+00 1.858100610275615461e+00
4.170000000000000000e+02 2.482661897678027856e+02 -8.354691451810333902e+00 1.836002637015948791e+00
4.180000000000000000e+02 2.496874356679890923e+02 -8.420676069972659050e+00 1.813792772837106160e+00
4.190000000000000000e+02 2.511218978393810630e+02 -8.481659414954648923e+00 1.791487594187214150e+00
4.200000000000000000e+02 2.525681182099656326e+02 -8.537609406933547973e+00 1.769103980623097705e+00
4.210000000000000000e+02 2.540246091148779328e+02 -8.588494431576368271e+00 1.746659116547469415e+00
4.220000000000000000e+02 2.554898531173665788e+02 -8.634283344968459062e+00 1.724170492946122790e+00
4.230000000000000000e+02 2.569623028297593237e+02 -8.674945478542085198e+00 1.701655909125126875e+00
4.240000000000000000e+02 2.584403807344288566e+02 -8.710450644004975373e+00 1.679133474448013752e+00
4.250000000000000000e+02 2.599224790047580314e+02 -8.740769138268912997e+00 1.656621610072974038e+00
4.260000000000000000e+02 2.614069593261057207e+02 -8.765871748378298633e+00 1.634139050690049055e+00
4.270000000000000000e+02 2.628923329055284626e+02 -8.785740537746262291e+00 1.611703531263687372e+00
4.280000000000000000e+02 2.643778076108175696e+02 -8.800401598989322949e+00 1.589327794512230607e+00
4.290000000000000000e+02 2.658627590940940877e+02 -8.809893425089896368e+00 1.567023451011303692e+00
4.300000000000000000e+02 2.673465522243677697e+02 -8.814256240738361114e+00 1.544802282786918779e+00
4.310000000000000000e+02 2.688285410268174473e+02 -8.813532014340783149e+00 1.522676244189226091e+00
4.320000000000000000e+02 2.703080686220704933e+02 -8.807764470026622661e+00 1.500657462766262551e+00
4.330000000000000000e+02 2.717844671654826243e+02 -8.796999099656456877e+00 1.478758240137700852e+00
4.340000000000000000e+02 2.732570577864183861e+02 -8.781283174829701110e+00 1.456991052868599867e+00
4.350000000000000000e+02 2.747251505275301042e+02 -8.760665758892313804e+00 1.435368553343151721e+00
4.360000000000000000e+02 2.761880442840391652e+02 -8.735197718944542444e+00 1.413903570638435303e+00
4.370000000000000000e+02 2.776450267430142844e+02 -8.704931737848603746e+00 1.392609111398161348e+00
4.380000000000000000e+02 2.790953743226528445e+02 -8.669922326236434884e+00 1.371498360706424391e+00
4.390000000000000000e+02 2.805383521115599024e+02 -8.630225834517389671e+00 1.350584682961451177e+00
4.400000000000000000e+02 2.819732138080282766e+02 -8.585900464885964922e+00 1.329881622749349956e+00
4.410000000000000000e+02 2.833992016593187486e+02 -8.537006283329523271e+00 1.309402905717861554e+00
4.420000000000000000e+02 2.848155464009398088e+02 -8.483605231635996446e+00 1.289162439450105557e+00
4.430000000000000000e+02 2.862214671959271755e+02 -8.425761139401616973e+00 1.269174314338333165e+00
4.440000000000000000e+02 2.876161715741244507e+02 -8.363539736038637429e+00 1.249452804457673816e+00
4.450000000000000000e+02 2.889988553714622412e+02 -8.297008662783028399e+00 1.230012368439886483e+00
4.460000000000000000e+02 2.903687026692385302e+02 -8.226237484702222602e+00 1.210867650347107860e+00
4.470000000000000000e+02 2.917248857333985370e+02 -8.151297702702805736e+00 1.192033480545602320e+00
