# l   cl_TT   cl_TE   cl_EE
2.860000000000000000e+02 5.246193531774448502e+02 1.387872175259880336e+01 9.485163526430115954e-01
2.870000000000000000e+02 5.204658300946580312e+02 1.394912237633318064e+01 9.693705368277176770e-01
2.880000000000000000e+02 5.162949348059594286e+02 1.401494221339286206e+01 9.903955326284784588e-01
2.890000000000000000e+02 5.121079684525527682e+02 1.407615101340725339e+01 1.011584986020635846e+00
2.900000000000000000e+02 5.079062498002127199e+02 1.413271970908524899e+01 1.032932360357926127e+00
2.910000000000000000e+02 5.036911152932005962e+02 1.418462043206622170e+01 1.054430934860928426e+00
2.920000000000000000e+02 4.994639191081794252e+02 1.423182652877100018e+01 1.076073803105513038e+00
2.930000000000000000e+02 4.952260332081298770e+02 1.427431257625284466e+01 1.097853871511288881e+00
2.940000000000000000e+02 4.909788473962647117e+02 1.431205439804844026e+01 1.119763857830050169e+00
2.950000000000000000e+02 4.867237693699444208e+02 1.434502908002884602e+01 1.141796289634224859e+00
2.960000000000000000e+02 4.824622247745930963e+02 1.437321498625051497e+01 1.163943502805322883e+00
2.970000000000000000e+02 4.781956572576129929e+02 1.439659177480624308e+01 1.186197640022383260e+00
2.980000000000000000e+02 4.739255285223003398e+02 1.441514041367615562e+01 1.208550649250421216e+00
2.990000000000000000e+02 4.696533183817606414e+02 1.442884319657869874e+01 1.230994282228876857e+00
3.000000000000000000e+02 4.653805248128235803e+02 1.443768375882160271e+01 1.253520092960062504e+00
3.010000000000000000e+02 4.611086640099586020e+02 1.444164709315288064e+01 1.276119436197610035e+00
3.020000000000000000e+02 4.568392704391906136e+02 1.444071956561177927e+01 1.298783465934918890e+00
3.030000000000000000e+02 4.525738968920144885e+02 1.443488893137978302e+01 1.321503133893603632e+00
3.040000000000000000e+02 4.483141145393115039e+02 1.442414435063159495e+01 1.344269188011942395e+00
3.050000000000000000e+02 4.440615129852632776e+02 1.440847640438609112e+01 1.367072170933322672e+00
3.060000000000000000e+02 4.398177003212682621e+02 1.438787711035732819e+01 1.389902418494691094e+00
3.070000000000000000e+02 4.355843031798564766e+02 1.436233993880550486e+01 1.412750058215000326e+00
3.080000000000000000e+02 4.313629667886051493e+02 1.433185982838795702e+01 1.435605007783655740e+00
3.090000000000000000e+02 4.271553550240536197e+02 1.429643320201010681e+01 1.458456973548964752e+00
3.100000000000000000e+02 4.229631504656193215e+02 1.425605798267648439e+01 1.481295449006583720e+00
3.110000000000000000e+02 4.187880544495121740e+02 1.421073360934167873e+01 1.504109713287965278e+00
3.120000000000000000e+02 4.146316613782211675e+02 1.416046392145910993e+01 1.526889502934821063e+00
3.130000000000000000e+02 4.104950750927072249e+02 1.410526592803805102e+01 1.549627064773097862e+00
3.140000000000000000e+02 4.063792748053201649e+02 1.404516147643479940e+01 1.572315195338790605e+00
3.150000000000000000e+02 4.022852391392458458e+02 1.398017443963284556e+01 1.594946575498214614e+00
3.160000000000000000e+02 3.982139460279066157e+02 1.391033073561891342e+01 1.617513769763790465e+00
3.170000000000000000e+02 3.941663726143611370e+02 1.383565834675901662e+01 1.640009225609827981e+00
3.180000000000000000e+02 3.901434951507051778e+02 1.375618733917449177e+01 1.662425272788309094e+00
3.190000000000000000e+02 3.861462888974711518e+02 1.367194988211805828e+01 1.684754122644671837e+00
3.200000000000000000e+02 3.821757280230285687e+02 1.358298026734984632e+01 1.706987867433593653e+00
3.210000000000000000e+02 3.782327855029840293e+02 1.348931492851344771e+01 1.729118479634776051e+00
3.220000000000000000e+02 3.743184330195820166e+02 1.339099246051196168e+01 1.751137811268726807e+00
3.230000000000000000e+02 3.704336408611042657e+02 1.328805363888404223e+01 1.773037593212545282e+00
3.240000000000000000e+02 3.665793778212702705e+02 1.318054143917993493e+01 1.794809434515705071e+00
3.250000000000000000e+02 3.627566110986375634e+02 1.306850105633751724e+01 1.816444821715836655e+00
3.260000000000000000e+02 3.589663061960015398e+02 1.295197992405836018e+01 1.837935118154513159e+00
3.270000000000000000e+02 3.552094268197962492e+02 1.283102773418376508e+01 1.859271563293032781e+00
3.280000000000000000e+02 3.514869347794940495e+02 1.270569645607080034e+01 1.880445272028203663e+00
3.290000000000000000e+02 3.477997898870057156e+02 1.257604035596834890e+01 1.901447234008124543e+00
3.300000000000000000e+02 3.441489498560810034e+02 1.244211601639315923e+01 1.922268312947972069e+00
3.310000000000000000e+02 3.405353702017086448e+02 1.230398235550588559e+01 1.942899245945782338e+00
3.320000000000000000e+02 3.369600041395165704e+02 1.216170064648712845e+01 1.963330642798234660e+00
3.330000000000000000e+02 3.334238024851719615e+02 1.201533453691349251e+01 1.983552985316437534e+00
3.340000000000000000e+02 3.299277135537812455e+02 1.186495006813361108e+01 2.003556626641706639e+00
3.350000000000000000e+02 3.264726830592908300e+02 1.171061569464420060e+01 2.023331790561355703e+00
3.360000000000000000e+02 3.230596540138866999e+02 1.155240230346610986e+01 2.042868570824474705e+00
3.370000000000000000e+02 3.196895666273951520e+02 1.139038323352035675e+01 2.062156930457717419e+00
3.380000000000000000e+02 3.163633582066824488e+02 1.122463429500418641e+01 2.081186701081080948e+00
3.390000000000000000e+02 3.130819630550552688e+02 1.105523378876708662e+01 2.099947582223693043e+00
3.400000000000000000e+02 3.098463123716605310e+02 1.088226252568685659e+01 2.118429140639593644e+00
3.410000000000000000e+02 3.066573341508861290e+02 1.070580384604565438e+01 2.136620809623518635e+00
3.420000000000000000e+02 3.035159530817609266e+02 1.052594363890602480e+01 2.154511888326684943e+00
3.430000000000000000e+02 3.004230904473545820e+02 1.034277036148694506e+01 2.172091541072573850e+00
3.440000000000000000e+02 2.973796640241781120e+02 1.015637505853988820e+01 2.189348796672713870e+00
3.450000000000000000e+02 2.943865879815837161e+02 9.966851381724843861e+00 2.206272547742463175e+00
3.460000000000000000e+02 2.914447727811653408e+02 9.774295608986376394e+00 2.222851550016795130e+00
3.470000000000000000e+02 2.885551250761585038e+02 9.578806663929668730e+00 2.239074421666082948e+00
3.480000000000000000e+02 2.857185476108407443e+02 9.380486135196557385e+00 2.254929642611881224e+00
3.490000000000000000e+02 2.829358511802986413e+02 9.179431893409160992e+00 2.270406795214473306e+00
3.500000000000000000e+02 2.802074866793130354e+02 8.975718609727360686e+00 2.285500344614978196e+00
3.510000000000000000e+02 2.775338017264525092e+02 8.769416466029566593e+00 2.300206014078915118e+00
3.520000000000000000e+02 2.749151274131306764e+02 8.560597497365611375e+00 2.314519558326532778e+00
3.530000000000000000e+02 2.723517781166144687e+02 8.349335605043057384e+00 2.328436764068113618e+00
3.540000000000000000e+02 2.698440513130323097e+02 8.135706569713507363e+00 2.341953450539274950e+00
3.550000000000000000e+02 2.673922273903827431e+02 7.919788064458893828e+00 2.355065470036279862e+00
3.560000000000000000e+02 2.649965694615428902e+02 7.701659667877792437e+00 2.367768708451341020e+00
3.570000000000000000e+02 2.626573231772762256e+02 7.481402877171719368e+00 2.380059085807924912e+00
3.580000000000000000e+02 2.603747165392421152e+02 7.259101121231441134e+00 2.391932556796060094e+00
3.590000000000000000e+02 2.581489597130029097e+02 7.034839773723267520e+00 2.403385111307640543e+00
3.600000000000000000e+02 2.559802448410333966e+02 6.808706166175369390e+00 2.414412774971732123e+00
3.610000000000000000e+02 2.538687458557285481e+02 6.580789601064068961e+00 2.425011609689880387e+00
3.620000000000000000e+02 2.518146182924120637e+02 6.351181364900139847e+00 2.435177714171409935e+00
3.630000000000000000e+02 2.498179991023449134e+02 6.119974741315130196e+00 2.444907224468739315e+00
3.640000000000000000e+02 2.478790064657337382e+02 5.887265024147646741e+00 2.454196314512678168e+00
3.650000000000000000e+02 2.459977396047389959e+02 5.653149530529663735e+00 2.463041196647738573e+00
3.660000000000000000e+02 2.441742785964834184e+02 5.417727613972829204e+00 2.471438122167436635e+00
3.670000000000000000e+02 2.424086841860606683e+02 5.181100677454765879e+00 2.479383381849599832e+00
3.680000000000000000e+02 2.407009975995435127e+02 4.943372186505374799e+00 2.486873306491677482e+00
3.690000000000000000e+02 2.390512403569921389e+02 4.704647682293131794e+00 2.493904267446034773e+00
3.700000000000000000e+02 2.374594140854626971e+02 4.465034794711405297e+00 2.500472677155270773e+00
3.710000000000000000e+02 2.359255003320157584e+02 4.224643255464745728e+00 2.506574989687516908e+00
3.720000000000000000e+02 2.344494603767243746e+02 3.983584911155194863e+00 2.512207701271742977e+00
3.730000000000000000e+02 2.330312350456829336e+02 3.741973736368587655e+00 2.517367350833066730e+00
3.740000000000000000e+02 2.316707445240150776e+02 3.499925846760858050e+00 2.522050520528056339e+00
3.750000000000000000e+02 2.303678881688826152e+02 3.257559512144334590e+00 2.526253836280035525e+00
3.760000000000000000e+02 2.291225443224933542e+02 3.014995169574053779e+00 2.529973968314390920e+00
3.770000000000000000e+02 2.279345701251098717e+02 2.772355436434056131e+00 2.533207631693878525e+00
3.780000000000000000e+02 2.268038013280578582e+02 2.529765123523690207e+00 2.535951586853926631e+00
3.790000000000000000e+02 2.257300521067343198e+02 2.287351248143920657e+00 2.538202640137942723e+00
3.800000000000000000e+02 2.247131148736162061e+02 2.045243047183622043e+00 2.539957644332621278e+00
3.810000000000000000e+02 2.237527600912687262e+02 1.803571990205892650e+00 2.541213499203244908e+00
3.820000000000000000e+02 2.228487360853536359e+02 1.562471792534349646e+00 2.541967152028994814e+00
3.830000000000000000e+02 2.220007688576377518e+02 1.322078428339435785e+00 2.542215598138252375e+00
3.840000000000000000e+02 2.212085618990011540e+02 1.082530143724723004e+00 2.541955881443907828e+00
3.850000000000000000e+02 2.204717960024460126e+02 8.439674698132137998e-01 2.541185094978664072e+00
3.860000000000000000e+02 2.197901290761043640e+02 6.065332358336429364e-01 2.539900381430341803e+00
3.870000000000000000e+02 2.191631959562471934e+02 3.703725822067858719e-01 2.538098933677190416e+00
3.880000000000000000e+02 2.185906228601662633e+02 1.356189020131280398e-01 2.535778961731242287e+00
3.890000000000000000e+02 2.180720717225120495e+02 -9.764894104965160526e-02 2.532942632349687528e+00
3.900000000000000000e+02 2.176071971504027829e+02 -3.293654052366234430e-01 2.529593240432537637e+00
3.910000000000000000e+02 2.171956317585424188e+02 -5.594643417473025293e-01 2.525734253842782717e+00
3.920000000000000000e+02 2.168369859938691206e+02 -7.878789928271244802e-01 2.521369314710046439e+00
3.930000000000000000e+02 2.165308479602030332e+02 -1.014541989868926297e+00 2.516502240734246776e+00
3.940000000000000000e+02 2.162767832428941404e+02 -1.239385351514422196e+00 2.511137026489252300e+00
3.950000000000000000e+02 2.160743347334704652e+02 -1.462340481755683541e+00 2.505277844726539804e+00
3.960000000000000000e+02 2.159230224542856433e+02 -1.683338168036618399e+00 2.498929047678853266e+00
3.970000000000000000e+02 2.158223433831674924e+02 -1.902308579354445639e+00 2.492095168363863689e+00
3.980000000000000000e+02 2.157717712780654153e+02 -2.119181264361178041e+00 2.484780921887822291e+00
3.990000000000000000e+02 2.157707565016986564e+02 -2.333885149465098952e+00 2.476991206749224350e+00
4.000000000000000000e+02 2.158187258462043872e+02 -2.546348536932236950e+00 2.468731106142463272e+00
4.010000000000000000e+02 2.159150823577851952e+02 -2.756499102987851835e+00 2.460005889261488221e+00
4.020000000000000000e+02 2.160592051613577098e+02 -2.964263895917905955e+00 2.450821012603467519e+00
4.030000000000000000e+02 2.162504492851998350e+02 -3.169569334170545094e+00 2.441182121272440497e+00
4.040000000000000000e+02 2.164881454855996310e+02 -3.372341204457578456e+00 2.431095050282978232e+00
4.050000000000000000e+02 2.167716000715023199e+02 -3.572504659855955111e+00 2.420565825863842058e+00
4.060000000000000000e+02 2.171000947291588830e+02 -3.769984217909239987e+00 2.409600666761641641e+00
4.070000000000000000e+02 2.174728863467739473e+02 -3.964703758729099192e+00 2.398205985544490826e+00
4.080000000000000000e+02 2.178892068391535304e+02 -4.156586523096771124e+00 2.386388389905670149e+00
4.090000000000000000e+02 2.183482629723531829e+02 -4.345555110564550461e+00 2.374154683967277357e+00
4.100000000000000000e+02 2.188492361883259889e+02 -4.531531477557259713e+00 2.361511869583896583e+00
4.110000000000000000e+02 2.193912824295703103e+02 -4.714436935473734991e+00 2.348467147646243980e+00
4.120000000000000000e+02 2.199735319637782709e+02 -4.894192148788300223e+00 2.335027919384836004e+00
4.130000000000000000e+02 2.205950892084829604e+02 -5.070717133152244926e+00 2.321201787673642158e+00
4.140000000000000000e+02 2.212550325557069186e+02 -5.243931253495306422e+00 2.306996558333742620e+00
4.150000000000000000e+02 2.219524141966102775e+02 -5.413753222127142273e+00 2.292420241436990747e+00
4.160000000000000000e+02 2.226862599461381365e+02 -5.580101096838816055e+00 2.277481052609666712e+00
4.170000000000000000e+02 2.234555690676691597e+02 -5.742892279004268907e+00 2.262187414336136904e+00
4.180000000000000000e+02 2.242593140976629513e+02 -5.902043511681801746e+00 2.246547957262513329e+00
4.190000000000000000e+02 2.250964406703084819e+02 -6.057470877715551261e+00 2.230571521500310350e+00
4.200000000000000000e+02 2.259658673421718618e+02 -6.209089797836968572e+00 2.214267157930101870e+00
4.210000000000000000e+02 2.268664854168444833e+02 -6.356815028766304998e+00 2.197644129505182065e+00
4.220000000000000000e+02 2.277971587695905384e+02 -6.500560661314072952e+00 2.180711912555222565e+00
4.230000000000000000e+02 2.287567236719957009e+02 -6.640240118482545029e+00 2.163480198089926976e+00
4.240000000000000000e+02 2.297439886166145584e+02 -6.775766153567218453e+00 2.145958893102695608e+00
4.250000000000000000e+02 2.307577341416183856e+02 -6.907050848258296405e+00 2.128158121874276887e+00
4.260000000000000000e+02 2.317967126554440540e+02 -7.034005610742168457e+00 2.110088227276429862e+00
4.270000000000000000e+02 2.328597619209207892e+02 -7.156554497304649765e+00 2.091759523199224979e+00
4.280000000000000000e+02 2.339461501172612543e+02 -7.274674680179010089e+00 2.073181539900062820e+00
4.290000000000000000e+02 2.350552421729343848e+02 -7.388357352751216744e+00 2.054363755543096914e+00
4.300000000000000000e+02 2.361863870664580531e+02 -7.497594537280908966e+00 2.035315843892605336e+00
4.310000000000000000e+02 2.373389177256773053e+02 -7.602379091751302553e+00 2.016047675453236820e+00
4.320000000000000000e+02 2.385121509270430806e+02 -7.702704716719023459e+00 1.996569318610253774e+00
4.330000000000000000e+02 2.397053871948897381e+02 -7.798565962163992005e+00 1.976891040769768848e+00
4.340000000000000000e+02 2.409179107007142022e+02 -7.889958234339276011e+00 1.957023309498995500e+00
4.350000000000000000e+02 2.421489891624534039e+02 -7.976877802620961688e+00 1.936976793666483010e+00
4.360000000000000000e+02 2.433978737437633129e+02 -8.059321806358022755e+00 1.916762364582366374e+00
4.370000000000000000e+02 2.446637989532966913e+02 -8.137288261722185112e+00 1.896391097138602877e+00
4.380000000000000000e+02 2.459459825439816143e+02 -8.210776068557773755e+00 1.875874270949217548e+00
4.390000000000000000e+02 2.472436254122998207e+02 -8.279785017231608535e+00 1.855223371490544837e+00
4.400000000000000000e+02 2.485559114975646651e+02 -8.344315795482849296e+00 1.834450091241472514e+00
4.410000000000000000e+02 2.498820076811998945e+02 -8.404369995272867655e+00 1.813566330823682460e+00
4.420000000000000000e+02 2.512210636860175157e+02 -8.459950119635102794e+00 1.792584200141894346e+00
4.430000000000000000e+02 2.525722119754960602e+02 -8.511059589524943902e+00 1.771516019524106866e+00
4.440000000000000000e+02 2.539345676530594460e+02 -8.557702750669582414e+00 1.750374320861843636e+00
4.450000000000000000e+02 2.553072283613546460e+02 -8.599884880417883792e+00 1.729171848750391760e+00
4.460000000000000000e+02 2.566892741815299814e+02 -8.637612194590243320e+00 1.707921561629045515e+00
4.470000000000000000e+02 2.580797675325139267e+02 -8.670891854328468540e+00 1.686636632921350909e+00
